borough,year,month,station_name,latitude,longitude,TMAX,TMIN,TAVG,PRCP,SNOW,TAVG_calc
Brooklyn,2018,12,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,7.580645161290323,1.164516129032258,4.422580645161291,171.7,0.0,4.372580645161291
Brooklyn,2019,1,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,4.119354838709677,-3.564516129032258,0.6258064516129032,101.8,18.0,0.2774193548387096
Brooklyn,2019,2,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,5.625,-1.8571428571428572,1.707142857142857,90.5,79.0,1.8839285714285714
Brooklyn,2019,3,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,8.17741935483871,0.8032258064516129,4.409677419354838,100.7,155.0,4.490322580645161
Brooklyn,2019,4,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,15.406666666666666,7.533333333333333,11.22,114.0,0.0,11.469999999999999
Brooklyn,2019,5,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,19.661290322580644,11.948387096774193,15.36774193548387,171.7,0.0,15.80483870967742
Brooklyn,2019,6,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,25.740000000000002,17.21333333333333,21.216666666666665,135.6,0.0,21.476666666666667
Brooklyn,2019,7,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,30.396774193548385,21.57741935483871,25.69677419354839,137.1,0.0,25.987096774193546
Brooklyn,2019,8,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,27.996774193548386,20.14516129032258,23.700000000000003,80.3,0.0,24.070967741935483
Brooklyn,2019,9,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,24.886666666666667,16.61,20.703333333333333,28.1,0.0,20.748333333333335
Brooklyn,2019,10,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,19.15806451612903,11.387096774193548,15.374193548387098,119.0,0.0,15.27258064516129
Brooklyn,2019,11,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,10.313333333333333,2.23,6.676666666666666,38.9,0.0,6.2716666666666665
Brooklyn,2019,12,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,6.754838709677419,0.025806451612903205,3.5483870967741935,203.9,48.0,3.390322580645161
Brooklyn,2020,1,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,7.461290322580646,-0.009677419354838675,3.735483870967742,49.2,49.0,3.7258064516129035
Brooklyn,2020,2,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,7.875862068965517,0.33448275862068955,4.058620689655172,86.7,0.0,4.105172413793103
Brooklyn,2020,3,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,12.209677419354838,3.858064516129032,7.651612903225807,95.6,0.0,8.033870967741935
Brooklyn,2020,4,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,13.270000000000001,5.1466666666666665,9.129999999999999,83.6,0.0,9.208333333333334
Brooklyn,2020,5,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,19.483870967741936,9.625806451612902,14.254838709677419,34.0,0.0,14.55483870967742
Brooklyn,2020,6,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,26.69333333333333,17.146666666666665,21.506666666666668,80.4,0.0,21.919999999999998
Brooklyn,2020,7,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,30.20967741935484,22.325806451612905,25.916129032258063,131.1,0.0,26.267741935483873
Brooklyn,2020,8,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,28.36774193548387,20.806451612903224,24.33225806451613,71.6,0.0,24.587096774193547
Brooklyn,2020,9,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,24.36,16.05,20.316666666666666,72.6,0.0,20.205
Brooklyn,2020,10,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,18.261290322580646,10.832258064516129,14.716129032258063,126.5,0.0,14.546774193548387
Brooklyn,2020,11,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,15.2,5.790000000000001,10.51,118.0,0.0,10.495000000000001
Brooklyn,2020,12,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,7.041935483870968,0.17741935483870971,3.9322580645161294,89.8,183.0,3.609677419354839
Brooklyn,2021,1,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,5.058064516129033,-1.9258064516129034,1.5612903225806452,57.9,23.0,1.5661290322580648
Brooklyn,2021,2,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,3.507142857142857,-2.125,0.7428571428571429,121.3,670.0,0.6910714285714286
Brooklyn,2021,3,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,11.506451612903225,1.8161290322580643,6.52258064516129,78.30000000000001,0.0,6.661290322580645
Brooklyn,2021,4,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,15.856666666666666,6.296666666666667,11.073333333333332,68.0,0.0,11.076666666666666
Brooklyn,2021,5,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,21.338709677419356,11.158064516129032,15.899999999999999,114.8,0.0,16.248387096774195
Brooklyn,2021,6,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,26.56,17.236666666666668,21.509999999999998,39.9,0.0,21.898333333333333
Brooklyn,2021,7,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,28.316129032258065,20.33225806451613,24.038709677419355,149.8,0.0,24.324193548387097
Brooklyn,2021,8,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,28.532258064516128,21.374193548387098,24.561290322580643,187.4,0.0,24.953225806451613
Brooklyn,2021,9,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,25.53666666666667,17.496666666666666,21.613333333333333,115.6,0.0,21.516666666666666
Brooklyn,2021,10,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,21.06451612903226,13.422580645161291,17.1,110.89999999999999,0.0,17.243548387096777
Brooklyn,2021,11,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,12.34,3.5533333333333332,8.243333333333334,17.0,0.0,7.946666666666666
Brooklyn,2021,12,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,9.593548387096776,3.045161290322581,6.387096774193548,43.4,5.0,6.319354838709678
Brooklyn,2022,1,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,3.3774193548387097,-5.148387096774194,-0.6064516129032257,111.1,453.0,-0.885483870967742
Brooklyn,2022,2,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,6.796428571428572,-2.6750000000000003,2.0714285714285716,78.2,82.0,2.060714285714286
Brooklyn,2022,3,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,10.59032258064516,2.0548387096774197,6.283870967741936,66.6,13.0,6.32258064516129
Brooklyn,2022,4,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,14.736666666666668,6.3100000000000005,10.376666666666667,78.6,0.0,10.523333333333333
Brooklyn,2022,5,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,21.309677419354838,12.296774193548387,16.219354838709677,110.3,0.0,16.803225806451614
Brooklyn,2022,6,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,25.61,16.923333333333332,21.16,82.5,0.0,21.266666666666666
Brooklyn,2022,7,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,30.516129032258064,22.02258064516129,25.89032258064516,27.999999999999996,0.0,26.269354838709678
Brooklyn,2022,8,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,30.203225806451613,21.683870967741935,25.36774193548387,21.7,0.0,25.943548387096776
Brooklyn,2022,9,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,25.533333333333335,17.053333333333335,21.07,47.1,0.0,21.293333333333337
Brooklyn,2022,10,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,18.029032258064515,9.861290322580645,14.029032258064515,142.5,0.0,13.94516129032258
Brooklyn,2022,11,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,14.323333333333332,5.966666666666667,10.280000000000001,61.7,0.0,10.145
Brooklyn,2022,12,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,6.725806451612903,-0.5806451612903226,3.2354838709677423,80.6,0.0,3.07258064516129
Brooklyn,2023,1,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,8.648387096774194,2.203225806451613,5.393548387096774,99.4,0.0,5.425806451612903
Brooklyn,2023,2,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,8.321428571428571,-0.6928571428571428,3.8857142857142857,39.1,43.0,3.814285714285714
Brooklyn,2023,3,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,10.038709677419355,1.864516129032258,5.84516129032258,87.8,11.0,5.951612903225807
Brooklyn,2023,4,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,16.92,7.926666666666667,12.120000000000001,153.2,0.0,12.423333333333334
Brooklyn,2023,5,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,20.416129032258063,10.680645161290323,15.625806451612902,49.9,0.0,15.548387096774192
Brooklyn,2023,6,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,24.846666666666668,15.863333333333333,19.81,25.799999999999997,0.0,20.355
Brooklyn,2023,7,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,29.335483870967742,21.55806451612903,25.083870967741937,111.19999999999999,0.0,25.446774193548386
Brooklyn,2023,8,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,27.10967741935484,19.64516129032258,23.212903225806453,102.0,0.0,23.377419354838707
Brooklyn,2023,9,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,24.553333333333335,16.963333333333335,20.46333333333333,330.6,0.0,20.758333333333333
Brooklyn,2023,10,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,19.467741935483872,11.287096774193548,15.293548387096775,102.9,0.0,15.377419354838711
Brooklyn,2023,11,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,11.686666666666667,3.103333333333333,7.8,40.4,0.0,7.3950000000000005
Brooklyn,2023,12,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,9.158064516129032,2.6870967741935483,5.974193548387096,193.79999999999998,0.0,5.922580645161291
Brooklyn,2024,1,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,5.170967741935484,-0.6870967741935484,2.3096774193548386,148.39999999999998,62.0,2.2419354838709675
Brooklyn,2024,2,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,6.686206896551725,-0.22068965517241373,3.262068965517241,42.7,264.0,3.2327586206896557
Brooklyn,2024,3,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,12.496774193548386,4.04516129032258,7.829032258064516,251.1,0.0,8.270967741935483
Brooklyn,2024,4,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,19.4,11.1,11.033333333333333,0.0,0.0,15.25
Brooklyn,2024,5,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,21.38064516129032,13.112903225806452,16.74516129032258,66.8,0.0,17.246774193548386
Brooklyn,2024,6,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,27.566666666666666,18.853333333333335,22.803333333333335,74.9,0.0,23.21
Brooklyn,2024,7,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,29.18064516129032,21.75483870967742,25.12258064516129,54.7,0.0,25.467741935483872
Brooklyn,2024,8,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,28.567741935483873,20.212903225806453,24.1,110.9,0.0,24.39032258064516
Brooklyn,2024,9,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,25.1,16.656666666666666,20.52,25.1,0.0,20.878333333333334
Brooklyn,2024,10,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,21.358064516129033,10.983870967741936,16.12258064516129,0.3,0.0,16.170967741935485
Brooklyn,2024,11,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,15.92,6.78,11.556666666666667,79.8,0.0,11.35
Brooklyn,2024,12,JFK INTERNATIONAL AIRPORT,40.6386,-73.7622,7.638709677419355,0.38387096774193546,4.109677419354838,112.8,77.0,4.0112903225806456
Manhattan,2006,1,NY CITY CENTRAL PARK,40.7789,-73.9692,8.638709677419355,1.225806451612903,,126.8,51.0,4.9322580645161285
Manhattan,2006,2,NY CITY CENTRAL PARK,40.7789,-73.9692,5.7749999999999995,-1.6321428571428573,,73.1,683.0,2.071428571428571
Manhattan,2006,3,NY CITY CENTRAL PARK,40.7789,-73.9692,10.325806451612904,1.9774193548387096,,20.3,33.0,6.151612903225806
Manhattan,2006,4,NY CITY CENTRAL PARK,40.7789,-73.9692,18.483333333333334,7.816666666666666,,141.2,3.0,13.15
Manhattan,2006,5,NY CITY CENTRAL PARK,40.7789,-73.9692,21.9741935483871,12.570967741935483,,117.49999999999999,0.0,17.27258064516129
Manhattan,2006,6,NY CITY CENTRAL PARK,40.7789,-73.9692,25.386666666666667,17.926666666666666,,217.1,0.0,21.656666666666666
Manhattan,2006,7,NY CITY CENTRAL PARK,40.7789,-73.9692,29.538709677419355,21.509677419354837,,156.6,0.0,25.524193548387096
Manhattan,2006,8,NY CITY CENTRAL PARK,40.7789,-73.9692,28.251612903225805,20.38064516129032,,154.5,0.0,24.31612903225806
Manhattan,2006,9,NY CITY CENTRAL PARK,40.7789,-73.9692,22.82,15.59,,93.9,0.0,19.205
Manhattan,2006,10,NY CITY CENTRAL PARK,40.7789,-73.9692,17.387096774193548,9.558064516129033,,179.6,0.0,13.47258064516129
Manhattan,2006,11,NY CITY CENTRAL PARK,40.7789,-73.9692,14.116666666666667,8.01,,186.4,0.0,11.063333333333333
Manhattan,2006,12,NY CITY CENTRAL PARK,40.7789,-73.9692,9.72258064516129,3.1903225806451614,,54.5,0.0,6.456451612903226
Manhattan,2007,1,NY CITY CENTRAL PARK,40.7789,-73.9692,6.429032258064517,-0.3451612903225807,,92.5,67.0,3.041935483870968
Manhattan,2007,2,NY CITY CENTRAL PARK,40.7789,-73.9692,1.3892857142857142,-5.553571428571429,,50.5,96.0,-2.0821428571428573
Manhattan,2007,3,NY CITY CENTRAL PARK,40.7789,-73.9692,10.51290322580645,0.8419354838709678,,136.1,153.0,5.677419354838709
Manhattan,2007,4,NY CITY CENTRAL PARK,40.7789,-73.9692,14.41,5.96,,331.6,0.0,10.185
Manhattan,2007,5,NY CITY CENTRAL PARK,40.7789,-73.9692,24.04516129032258,12.874193548387098,,47.7,0.0,18.45967741935484
Manhattan,2007,6,NY CITY CENTRAL PARK,40.7789,-73.9692,26.426666666666666,17.31,,166.6,0.0,21.868333333333332
Manhattan,2007,7,NY CITY CENTRAL PARK,40.7789,-73.9692,27.95483870967742,19.799999999999997,,175.2,0.0,23.877419354838707
Manhattan,2007,8,NY CITY CENTRAL PARK,40.7789,-73.9692,27.44516129032258,19.24516129032258,,182.4,0.0,23.34516129032258
Manhattan,2007,9,NY CITY CENTRAL PARK,40.7789,-73.9692,25.553333333333335,16.966666666666665,,45.9,0.0,21.259999999999998
Manhattan,2007,10,NY CITY CENTRAL PARK,40.7789,-73.9692,21.416129032258063,13.693548387096774,,118.4,0.0,17.55483870967742
Manhattan,2007,11,NY CITY CENTRAL PARK,40.7789,-73.9692,10.873333333333333,4.033333333333333,,88.4,0.0,7.453333333333333
Manhattan,2007,12,NY CITY CENTRAL PARK,40.7789,-73.9692,5.32258064516129,0.18064516129032257,,132.6,74.0,2.7516129032258063
Manhattan,2008,1,NY CITY CENTRAL PARK,40.7789,-73.9692,5.783870967741936,-0.7838709677419355,,72.6,0.0,2.5
Manhattan,2008,2,NY CITY CENTRAL PARK,40.7789,-73.9692,6.189655172413793,-1.9896551724137932,,151.29999999999998,228.0,2.0999999999999996
Manhattan,2008,3,NY CITY CENTRAL PARK,40.7789,-73.9692,10.151612903225805,1.6709677419354838,,103.7,0.0,5.911290322580644
Manhattan,2008,4,NY CITY CENTRAL PARK,40.7789,-73.9692,17.513333333333332,7.983333333333333,,70.3,0.0,12.748333333333333
Manhattan,2008,5,NY CITY CENTRAL PARK,40.7789,-73.9692,20.52258064516129,10.674193548387096,,101.8,0.0,15.598387096774193
Manhattan,2008,6,NY CITY CENTRAL PARK,40.7789,-73.9692,28.10666666666667,18.560000000000002,,119.39999999999999,0.0,23.333333333333336
Manhattan,2008,7,NY CITY CENTRAL PARK,40.7789,-73.9692,30.125806451612902,21.438709677419357,,72.3,0.0,25.782258064516128
Manhattan,2008,8,NY CITY CENTRAL PARK,40.7789,-73.9692,28.116129032258065,18.325806451612905,,141.8,0.0,23.220967741935485
Manhattan,2008,9,NY CITY CENTRAL PARK,40.7789,-73.9692,24.333333333333332,16.586666666666666,,179.0,0.0,20.46
Manhattan,2008,10,NY CITY CENTRAL PARK,40.7789,-73.9692,16.85483870967742,8.864516129032259,,92.0,0.0,12.859677419354838
Manhattan,2008,11,NY CITY CENTRAL PARK,40.7789,-73.9692,10.683333333333334,4.696666666666667,,90.0,0.0,7.69
Manhattan,2008,12,NY CITY CENTRAL PARK,40.7789,-73.9692,7.161290322580645,-0.38064516129032255,,168.2,153.0,3.390322580645161
Manhattan,2009,1,NY CITY CENTRAL PARK,40.7789,-73.9692,0.7999999999999999,-5.338709677419355,,75.7,228.0,-2.2693548387096776
Manhattan,2009,2,NY CITY CENTRAL PARK,40.7789,-73.9692,6.9678571428571425,-1.717857142857143,,23.6,109.0,2.625
Manhattan,2009,3,NY CITY CENTRAL PARK,40.7789,-73.9692,9.838709677419354,1.7419354838709677,,44.5,211.0,5.790322580645161
Manhattan,2009,4,NY CITY CENTRAL PARK,40.7789,-73.9692,17.16,7.85,,119.1,0.0,12.504999999999999
Manhattan,2009,5,NY CITY CENTRAL PARK,40.7789,-73.9692,21.40967741935484,12.458064516129031,,131.3,0.0,16.933870967741935
Manhattan,2009,6,NY CITY CENTRAL PARK,40.7789,-73.9692,23.6,15.813333333333333,,255.2,0.0,19.706666666666667
Manhattan,2009,7,NY CITY CENTRAL PARK,40.7789,-73.9692,26.893548387096775,18.274193548387096,,180.5,0.0,22.583870967741937
Manhattan,2009,8,NY CITY CENTRAL PARK,40.7789,-73.9692,28.02258064516129,20.519354838709678,,107.4,0.0,24.270967741935486
Manhattan,2009,9,NY CITY CENTRAL PARK,40.7789,-73.9692,22.793333333333333,15.333333333333334,,57.6,0.0,19.063333333333333
Manhattan,2009,10,NY CITY CENTRAL PARK,40.7789,-73.9692,16.190322580645162,9.32258064516129,,141.9,0.0,12.756451612903227
Manhattan,2009,11,NY CITY CENTRAL PARK,40.7789,-73.9692,13.673333333333334,7.59,,41.0,0.0,10.631666666666668
Manhattan,2009,12,NY CITY CENTRAL PARK,40.7789,-73.9692,5.480645161290322,-1.1419354838709677,,184.6,315.0,2.1693548387096775
Manhattan,2010,1,NY CITY CENTRAL PARK,40.7789,-73.9692,3.370967741935484,-2.7935483870967746,,53.0,53.0,0.2887096774193547
Manhattan,2010,2,NY CITY CENTRAL PARK,40.7789,-73.9692,3.2607142857142857,-2.017857142857143,,170.1,937.0,0.6214285714285714
Manhattan,2010,3,NY CITY CENTRAL PARK,40.7789,-73.9692,12.780645161290321,5.212903225806452,,271.5,0.0,8.996774193548386
Manhattan,2010,4,NY CITY CENTRAL PARK,40.7789,-73.9692,19.60666666666667,9.129999999999999,,76.0,0.0,14.368333333333334
Manhattan,2010,5,NY CITY CENTRAL PARK,40.7789,-73.9692,23.54516129032258,13.422580645161291,,76.5,0.0,18.483870967741936
Manhattan,2010,6,NY CITY CENTRAL PARK,40.7789,-73.9692,28.416666666666668,18.98,,56.0,0.0,23.698333333333334
Manhattan,2010,7,NY CITY CENTRAL PARK,40.7789,-73.9692,32.274193548387096,22.541935483870965,,66.0,0.0,27.40806451612903
Manhattan,2010,8,NY CITY CENTRAL PARK,40.7789,-73.9692,29.58709677419355,20.874193548387098,,105.2,0.0,25.230645161290326
Manhattan,2010,9,NY CITY CENTRAL PARK,40.7789,-73.9692,25.956666666666667,17.44333333333333,,93.19999999999999,0.0,21.7
Manhattan,2010,10,NY CITY CENTRAL PARK,40.7789,-73.9692,18.358064516129033,10.67741935483871,,124.8,0.0,14.517741935483873
Manhattan,2010,11,NY CITY CENTRAL PARK,40.7789,-73.9692,11.986666666666668,5.663333333333333,,54.6,0.0,8.825000000000001
Manhattan,2010,12,NY CITY CENTRAL PARK,40.7789,-73.9692,3.148387096774193,-2.296774193548387,,107.8,511.0,0.425806451612903
Manhattan,2011,1,NY CITY CENTRAL PARK,40.7789,-73.9692,1.525806451612903,-4.1,,125.5,913.0,-1.2870967741935484
Manhattan,2011,2,NY CITY CENTRAL PARK,40.7789,-73.9692,6.517857142857143,-2.042857142857143,,88.1,122.0,2.2375
Manhattan,2011,3,NY CITY CENTRAL PARK,40.7789,-73.9692,9.964516129032258,1.5,,157.29999999999998,25.0,5.732258064516129
Manhattan,2011,4,NY CITY CENTRAL PARK,40.7789,-73.9692,16.993333333333332,7.77,,136.1,0.0,12.381666666666666
Manhattan,2011,5,NY CITY CENTRAL PARK,40.7789,-73.9692,22.42258064516129,13.674193548387096,,129.8,0.0,18.048387096774192
Manhattan,2011,6,NY CITY CENTRAL PARK,40.7789,-73.9692,26.793333333333333,18.006666666666668,,82.7,0.0,22.4
Manhattan,2011,7,NY CITY CENTRAL PARK,40.7789,-73.9692,31.6,22.01290322580645,,77.0,0.0,26.806451612903224
Manhattan,2011,8,NY CITY CENTRAL PARK,40.7789,-73.9692,28.27741935483871,19.796774193548387,,481.3,0.0,24.03709677419355
Manhattan,2011,9,NY CITY CENTRAL PARK,40.7789,-73.9692,24.573333333333334,17.686666666666667,,238.6,0.0,21.130000000000003
Manhattan,2011,10,NY CITY CENTRAL PARK,40.7789,-73.9692,17.648387096774194,10.23225806451613,,154.7,74.0,13.940322580645162
Manhattan,2011,11,NY CITY CENTRAL PARK,40.7789,-73.9692,14.74,7.346666666666667,,77.4,0.0,11.043333333333333
Manhattan,2011,12,NY CITY CENTRAL PARK,40.7789,-73.9692,9.85483870967742,2.703225806451613,,101.8,0.0,6.279032258064516
Manhattan,2012,1,NY CITY CENTRAL PARK,40.7789,-73.9692,6.793548387096774,-0.8741935483870968,,82.10000000000001,109.0,2.9596774193548385
Manhattan,2012,2,NY CITY CENTRAL PARK,40.7789,-73.9692,8.241379310344827,1.6241379310344828,,34.9,5.0,4.932758620689655
Manhattan,2012,3,NY CITY CENTRAL PARK,40.7789,-73.9692,15.109677419354838,5.929032258064517,,24.4,0.0,10.519354838709678
Manhattan,2012,4,NY CITY CENTRAL PARK,40.7789,-73.9692,17.576666666666664,7.71,,90.5,0.0,12.643333333333333
Manhattan,2012,5,NY CITY CENTRAL PARK,40.7789,-73.9692,22.225806451612904,14.558064516129033,,136.5,0.0,18.391935483870967
Manhattan,2012,6,NY CITY CENTRAL PARK,40.7789,-73.9692,26.09,17.226666666666667,,75.6,0.0,21.65833333333333
Manhattan,2012,7,NY CITY CENTRAL PARK,40.7789,-73.9692,30.700000000000003,21.251612903225805,,106.89999999999999,0.0,25.975806451612904
Manhattan,2012,8,NY CITY CENTRAL PARK,40.7789,-73.9692,28.98709677419355,20.683870967741935,,74.1,0.0,24.835483870967742
Manhattan,2012,9,NY CITY CENTRAL PARK,40.7789,-73.9692,24.38,16.523333333333333,,111.6,0.0,20.451666666666668
Manhattan,2012,10,NY CITY CENTRAL PARK,40.7789,-73.9692,17.616129032258065,11.325806451612904,,74.4,0.0,14.470967741935485
Manhattan,2012,11,NY CITY CENTRAL PARK,40.7789,-73.9692,9.843333333333334,3.3466666666666667,,46.0,119.0,6.595000000000001
Manhattan,2012,12,NY CITY CENTRAL PARK,40.7789,-73.9692,7.948387096774193,2.5677419354838706,,122.0,10.0,5.258064516129032
Manhattan,2013,1,NY CITY CENTRAL PARK,40.7789,-73.9692,4.906451612903226,-1.4838709677419355,,70.1,38.0,1.711290322580645
Manhattan,2013,2,NY CITY CENTRAL PARK,40.7789,-73.9692,4.085714285714286,-1.957142857142857,,108.0,311.0,1.0642857142857145
Manhattan,2013,3,NY CITY CENTRAL PARK,40.7789,-73.9692,7.935483870967742,1.103225806451613,,73.5,186.0,4.519354838709678
Manhattan,2013,4,NY CITY CENTRAL PARK,40.7789,-73.9692,16.29,7.053333333333333,,33.3,0.0,11.671666666666667
Manhattan,2013,5,NY CITY CENTRAL PARK,40.7789,-73.9692,21.774193548387096,12.432258064516128,,203.3,0.0,17.10322580645161
Manhattan,2013,6,NY CITY CENTRAL PARK,40.7789,-73.9692,26.833333333333332,18.34,,256.8,0.0,22.586666666666666
Manhattan,2013,7,NY CITY CENTRAL PARK,40.7789,-73.9692,30.174193548387095,22.967741935483872,,72.2,0.0,26.570967741935483
Manhattan,2013,8,NY CITY CENTRAL PARK,40.7789,-73.9692,27.529032258064515,19.806451612903224,,72.5,0.0,23.667741935483868
Manhattan,2013,9,NY CITY CENTRAL PARK,40.7789,-73.9692,24.64333333333333,15.22,,75.0,0.0,19.931666666666665
Manhattan,2013,10,NY CITY CENTRAL PARK,40.7789,-73.9692,19.383870967741935,11.938709677419356,,9.200000000000001,0.0,15.661290322580644
Manhattan,2013,11,NY CITY CENTRAL PARK,40.7789,-73.9692,11.18,3.5866666666666664,,80.19999999999999,0.0,7.383333333333333
Manhattan,2013,12,NY CITY CENTRAL PARK,40.7789,-73.9692,6.929032258064517,0.4161290322580645,,123.2,219.0,3.6725806451612906
Manhattan,2014,1,NY CITY CENTRAL PARK,40.7789,-73.9692,1.9387096774193548,-5.603225806451612,,71.0,500.0,-1.8322580645161288
Manhattan,2014,2,NY CITY CENTRAL PARK,40.7789,-73.9692,3.0785714285714287,-3.4035714285714285,,139.2,736.0,-0.16249999999999987
Manhattan,2014,3,NY CITY CENTRAL PARK,40.7789,-73.9692,7.519354838709678,-1.167741935483871,,93.3,3.0,3.175806451612903
Manhattan,2014,4,NY CITY CENTRAL PARK,40.7789,-73.9692,16.233333333333334,6.3566666666666665,,199.4,0.0,11.295
Manhattan,2014,5,NY CITY CENTRAL PARK,40.7789,-73.9692,22.51290322580645,13.051612903225807,,111.0,0.0,17.782258064516128
Manhattan,2014,6,NY CITY CENTRAL PARK,40.7789,-73.9692,26.90666666666667,18.03666666666667,,108.1,0.0,22.47166666666667
Manhattan,2014,7,NY CITY CENTRAL PARK,40.7789,-73.9692,28.596774193548388,20.448387096774194,,142.0,0.0,24.52258064516129
Manhattan,2014,8,NY CITY CENTRAL PARK,40.7789,-73.9692,28.029032258064515,19.206451612903226,,57.2,0.0,23.61774193548387
Manhattan,2014,9,NY CITY CENTRAL PARK,40.7789,-73.9692,25.16,16.773333333333333,,30.7,0.0,20.96666666666667
Manhattan,2014,10,NY CITY CENTRAL PARK,40.7789,-73.9692,18.816129032258065,11.887096774193548,,146.7,0.0,15.351612903225806
Manhattan,2014,11,NY CITY CENTRAL PARK,40.7789,-73.9692,10.913333333333334,3.893333333333333,,114.60000000000001,5.0,7.403333333333333
Manhattan,2014,12,NY CITY CENTRAL PARK,40.7789,-73.9692,7.296774193548386,2.196774193548387,,153.4,25.0,4.7467741935483865
Manhattan,2015,1,NY CITY CENTRAL PARK,40.7789,-73.9692,2.3,-4.583870967741936,,132.7,428.0,-1.1419354838709679
Manhattan,2015,2,NY CITY CENTRAL PARK,40.7789,-73.9692,0.07857142857142856,-8.9,,51.9,346.0,-4.410714285714286
Manhattan,2015,3,NY CITY CENTRAL PARK,40.7789,-73.9692,7.361290322580645,-0.5419354838709678,,120.1,473.0,3.4096774193548387
Manhattan,2015,4,NY CITY CENTRAL PARK,40.7789,-73.9692,17.006666666666668,7.733333333333333,,52.9,0.0,12.370000000000001
Manhattan,2015,5,NY CITY CENTRAL PARK,40.7789,-73.9692,25.761290322580646,14.8,,47.2,0.0,20.280645161290323
Manhattan,2015,6,NY CITY CENTRAL PARK,40.7789,-73.9692,25.83,17.706666666666667,,121.7,0.0,21.76833333333333
